uf,nome,id_ente,year,eleicao_estadual,pre_eleicao,pos_eleicao,dcl,rcl_rgf,resultado_primario,receitas_primarias,despesas_primarias,encargos_divida,dcl_hist,rcl_hist,dcl_sobre_rcl_hist,encargos_hist,dcl_sobre_rcl_ext,fonte_dcl_rcl,rcl_ext,encargos_ext,encargos_sobre_rcl_ext,fonte_encargos,dcl_sobre_rcl,primario_sobre_rcl,encargos_sobre_rcl,pib_nominal_mil,pib_real_mil,crescimento_pib_pct,ln_pib_real,ipca_aa,deflator_2010,teto,d_lag1,d_lag2,yvar,d_lag1_teto,d_lag2_teto,primario_teto,d_quebra_serie,primario_sobre_rcl_hist,primario_sobre_rcl_ext,fonte_primario
PE,Pernambuco,26,2019,0,1,0,13257592.92129,25340299.46522,1015527.14585,31643292.20312,30025938.34524,787933.01107,NA,NA,NA,NA,0.5231821723135623,SICONFI,25340299.46522,787933.01107,0.03109406864553639,SICONFI,0.5231821723135623,0.04007557792455565,0.03109406864553639,197853378,121281557.53534427,2.3510642849989383,18.613625322250677,4.306039984113186,166.4720019974206,12,0.611014223525117,0.6125122059341439,-167074.52190971962,7.332170682301404,7.350146471209727,0.48090693509466775,1,NA,0.04007557792455565,SICONFI
PE,Pernambuco,26,2020,0,0,0,13081473.27429,27238978.59844,2056032.55986,33581638.70974,31485111.50573,582248.077,NA,NA,NA,NA,0.4802483039888723,SICONFI,27238978.59844,582248.077,0.02137554735746757,SICONFI,0.4802483039888723,0.07548126492443996,0.02137554735746757,193307317,114807726.5100647,-5.337852808653909,18.55876934367956,4.517341500509864,173.9921108303797,12,0.5231821723135623,0.611014223525117,-7350477.393037228,6.278186067762748,7.332170682301404,0.9057751790932795,1,NA,0.07548126492443996,SICONFI
PE,Pernambuco,26,2021,0,0,1,11325610.7071,31342387.71605,3220526.66788,38712973.87246,35700601.09174,697336.43772,NA,NA,NA,NA,0.3613512413191262,SICONFI,31342387.71605,697336.43772,0.02224898894231034,SICONFI,0.3613512413191262,0.10275307347534383,0.02224898894231034,220813522,121091517.39950386,5.473317067112449,18.612057159823095,10.061054893257904,191.49755261096232,12,0.4802483039888723,0.5231821723135623,-1755259.5755537644,5.762979647866468,6.278186067762748,1.233036881704126,1,NA,0.10275307347534383,SICONFI
PE,Pernambuco,26,2022,1,0,0,12970167.7517,36722105.24887,-566712.94204,44120600.55192,44516159.21222,1034225.8152,NA,NA,NA,NA,0.35319782631740904,SICONFI,36722105.24887,1034225.8152,0.02816357635791659,SICONFI,0.35319782631740904,-0.01543247420591276,0.02816357635791659,245828017,123361318.05110922,1.8744505811392864,18.630628152312916,5.784841959607778,202.57538338602325,12,0.3613512413191262,0.4802483039888723,-172308.9068357261,4.336214895829515,5.762979647866468,-0.18518969047095313,1,NA,-0.01543247420591276,SICONFI
PE,Pernambuco,26,2023,0,1,0,12069013.82515,37830131.98544,1470780.31825,48052424.69298001,46830379.03792,1363844.8973599998,NA,NA,NA,NA,0.31903176625963403,SICONFI,37830131.98544,1363844.8973599998,0.03605181440775608,SICONFI,0.31903176625963403,0.03887854049296131,0.03605181440775608,NA,NA,NA,NA,4.621113930566767,211.93662264757376,12,0.35319782631740904,0.3613512413191262,NA,4.238373915808909,4.336214895829515,0.4665424859155357,1,NA,0.03887854049296131,SICONFI
PE,Pernambuco,26,2024,0,0,0,13166810.52722,43811252.90717,1305075.78332,47412186.00146,46152693.61414,1528654.6525,NA,NA,NA,NA,0.30053490036266833,SICONFI,43811252.90717,1528654.6525,0.03489182689522732,SICONFI,0.30053490036266833,0.02978859760265874,0.03489182689522732,NA,NA,NA,NA,4.831295791859613,222.17590777895543,12,0.31903176625963403,0.35319782631740904,NA,3.828381195115608,4.238373915808909,0.35746317123190485,1,NA,0.02978859760265874,SICONFI
PI,Piauí,22,2002,1,0,0,NA,NA,NA,NA,NA,NA,2602589,1586525,1.64,81276.13621,1.64,SISTN,1586525,81276.13621,0.05122902961503915,STN-Servico,NA,NA,NA,7122635,12007807.174316185,NA,16.301067594064918,12.530337079575029,63.824270157497885,13,NA,NA,1190174.7785689172,NA,NA,0.4054840553473773,0,0.031191081180567484,0.031191081180567484,FINBRA
PI,Piauí,22,2003,0,1,0,NA,NA,NA,NA,NA,NA,2561526,1689464,1.52,134859.93612,1.52,SISTN,1689464,134859.93612,0.07982409576054891,STN-Servico,NA,NA,NA,8414901,12366701.18934749,2.988838926385773,16.3305180304971,9.299949329235147,69.75989494189933,13,1.64,NA,188483.2495167342,21.32,NA,-1.8131959964284508,0,-0.13947661510988082,-0.13947661510988082,FINBRA
PI,Piauí,22,2004,0,0,0,NA,NA,NA,NA,NA,NA,2751157,1940461,1.42,131029.24565,1.42,SISTN,1940461,131029.24565,0.06752480243096873,STN-Servico,NA,NA,NA,9406461,12968270.50869786,4.864428355951156,16.378016201888435,7.600644138060453,75.06209630751793,13,1.52,1.64,-582434.7230020758,19.76,21.32,0.1621011857491541,0,0.012469321980704162,0.012469321980704162,FINBRA
PI,Piauí,22,2005,0,0,1,NA,NA,NA,NA,NA,NA,2580295,2357829,1.09,134531.81024000002,1.09,SISTN,2357829,134531.81024000002,0.05705749239660723,STN-Servico,NA,NA,NA,10711834,13818569.563832914,6.556765256899566,16.44152386615903,5.68973334585865,79.3329294312273,13,1.42,1.52,-1130311.2878027463,18.46,19.76,1.051199106396176,0,0.08086146972278278,0.08086146972278278,FINBRA
PI,Piauí,22,2006,1,0,0,NA,NA,NA,NA,NA,NA,2262084,2671043,0.85,180795.45357,0.85,SISTN,2671043,180795.45357,0.06768721191309911,STN-Servico,NA,NA,NA,13360478,16543272.150954548,19.717689117786463,16.621490060578452,3.141774968304434,81.82539154972024,13,1.09,1.42,162565.11826578388,14.170000000000002,18.46,0.9792676446429373,0,0.07532828035714902,0.07532828035714902,FINBRA
PI,Piauí,22,2007,0,1,0,NA,NA,NA,NA,NA,NA,2380281,3054199,0.78,199601.99072,0.78,SISTN,3054199,199601.99072,0.0653533023617649,STN-Servico,NA,NA,NA,13736085,16410782.99090605,-0.8008642960084078,16.613449176181856,4.457330433237816,85.47261962938191,13,0.85,1.09,-1432059.904126008,11.05,14.170000000000002,-0.6123855800980874,0,-0.047106583084468266,-0.047106583084468266,FINBRA
PI,Piauí,22,2008,0,0,0,NA,NA,NA,NA,NA,NA,2308190,3831028,0.6,216251.63637,0.6,SISTN,3831028,216251.63637,0.05644741734333448,STN-Servico,NA,NA,NA,16203340,18318295.761219207,11.623532962261418,16.723410886748738,5.902313417525495,90.51748152607746,13,0.78,0.85,-1015277.4488018012,10.14,11.05,-0.22901944637053132,0,-0.01761688049004087,-0.01761688049004087,FINBRA
PI,Piauí,22,2009,0,0,1,NA,NA,NA,NA,NA,NA,2434575,4043265,0.6,250697.38201,0.6,SISTN,4043265,250697.38201,0.06200369800396461,STN-Servico,NA,NA,NA,18946449,20421240.260927856,11.480022634860454,16.832086106414025,4.312028329689999,94.42062097280385,13,0.6,0.78,-415621.88904196373,7.8,10.14,-0.48992166548321536,0,-0.037686281960247335,-0.037686281960247335,FINBRA
PI,Piauí,22,2010,1,0,0,NA,NA,NA,NA,NA,NA,2443126,4524858,0.54,187654.08344,0.54,SISTN,4524858,187654.08344,0.04147181711337681,STN-Servico,NA,NA,NA,22269149,22851100.409381147,11.89869037044906,16.944509832104718,5.909068347266233,100,13,0.6,0.6,524579.2966764667,7.8,7.8,0.03352703182729497,0,0.002579002448253459,0.002579002448253459,FINBRA
PI,Piauí,22,2011,0,1,0,NA,NA,NA,NA,NA,NA,2867500,5050101,0.57,139710.8078,0.57,SISTN,5050101,139710.8078,0.02766495319598558,STN-Servico,NA,NA,NA,25941362,24962664.81558939,9.240537078649291,17.032891859211777,6.503109040628852,106.50310904062886,13,0.54,0.6,1190459.5384280314,7.0200000000000005,7.8,-0.42884825079142114,0,-0.03298832698395547,-0.03298832698395547,FINBRA
PI,Piauí,22,2012,0,0,0,NA,NA,NA,NA,NA,NA,2815560,5575468,0.5,137027.72263,0.5,SISTN,5575468,137027.72263,0.02457690056332491,STN-Servico,NA,NA,NA,28637685,26144509.572612077,4.73444948988222,17.079149767448403,5.838568997639149,112.7213665465968,13,0.57,0.54,995693.9573696872,7.409999999999999,7.0200000000000005,1.191740752200531,0,0.091672365553887,0.091672365553887,FINBRA
PI,Piauí,22,2013,0,0,1,NA,NA,NA,NA,NA,NA,3390108,5785044,0.59,109419.80193,0.59,SISTN,5785044,109419.80193,0.01891425578266993,STN-Servico,NA,NA,NA,31283593,26891649.917556513,2.857733257031936,17.10732638439755,5.910818080013791,119.38412146047168,13,0.5,0.57,448492.2233219302,6.5,7.409999999999999,-0.7164187112094581,0,-0.05510913163149678,-0.05510913163149678,FINBRA
PI,Piauí,22,2014,1,0,0,NA,NA,NA,NA,NA,NA,3776119,6201507,0.61,122494.60065,0.61,SISTN,6201507,122494.60065,0.01975239254748886,STN-Servico,NA,NA,NA,37723497,30497221.99481398,13.407775604365302,17.233146155292165,6.407616596391952,127.0337982406296,13,0.59,0.5,2845227.973815523,7.67,6.5,-0.39030552743067154,0,-0.030023502110051656,-0.030023502110051656,FINBRA
PI,Piauí,22,2015,0,1,0,3762714.19903,6600087.43636,3798.08785,NA,7370491.970609999,136062.79445,NA,NA,NA,NA,0.5701006593187145,SICONFI,6600087.43636,136062.79445,0.02061530180652268,SICONFI,0.5701006593187145,5.754602324018112e-4,0.02061530180652268,39149686,29028861.85368192,-4.814734080965644,17.183801129365275,10.673497995621716,140.59274814960534,13,0.61,0.59,252289.82905417975,7.93,7.67,0.007480983021223546,1,NA,5.754602324018112e-4,SICONFI
PI,Piauí,22,2016,0,0,0,3423691.34648,7578979.58552,-356288.55633,NA,8898901.66929,155926.03001,NA,NA,NA,NA,0.4517351323944881,SICONFI,7578979.58552,155926.03001,0.02057348594894015,SICONFI,0.4517351323944881,-0.04701009579319967,0.02057348594894015,41416937,28241786.673000097,-2.711353909254266,17.156313236045523,6.288055054224495,149.4332975554997,13,0.5701006593187145,0.61,-1604804.74095421,7.411308571143288,7.93,-0.6111312453115957,1,NA,-0.04701009579319967,SICONFI
PI,Piauí,22,2017,0,0,1,3288148.47662,8005700.61563,-49044.7275,NA,9055194.02706,159591.24349000002,NA,NA,NA,NA,0.4107258857769868,SICONFI,8005700.61563,159591.24349000002,0.01993470042814499,SICONFI,0.4107258857769868,-0.00612622553037358,0.01993470042814499,45365541,29903725.253808573,5.884679323059028,17.21349362102855,2.9473499083459087,153.83761971404,13,0.4517351323944881,0.5701006593187145,-990549.5422920204,5.872556721128345,7.411308571143288,-0.07964093189485653,1,NA,-0.00612622553037358,SICONFI
PI,Piauí,22,2018,1,0,0,4356652.69542,8633503.89816,-139492.39063,9103127.97754,9932337.82098,143394.64896000002,NA,NA,NA,NA,0.504621616763097,SICONFI,8633503.89816,143394.64896000002,0.01660909066023132,SICONFI,0.504621616763097,-0.01615710055563061,0.01660909066023132,50378418,32034129.60552391,7.124210557826771,17.282312442576075,3.7454821218273926,159.59958025707417,13,0.4107258857769868,0.4517351323944881,98332.87474443196,5.339436515100829,5.872556721128345,-0.21004230722319794,1,NA,-0.01615710055563061,SICONFI
PI,Piauí,22,2019,0,1,0,5181842.28941,9470871.21732,-993644.06394,9964255.7188,11368696.21273,384373.41683,NA,NA,NA,NA,0.5471347007584293,SICONFI,9470871.21732,384373.41683,0.04058480027973258,SICONFI,0.5471347007584293,-0.10491580353482774,0.04058480027973258,52780785,32353937.43309319,0.9983346871211164,17.292246285046986,4.306039984113186,166.4720019974206,13,0.504621616763097,0.4107258857769868,-623488.8491877391,6.560081017920261,5.339436515100829,-1.3639054459527606,1,NA,-0.10491580353482774,SICONFI
PI,Piauí,22,2020,0,0,0,4367120.25694,11769739.8267,1824258.25397,12361717.13716,10234932.71522,187816.85004,NA,NA,NA,NA,0.371046456526852,SICONFI,11769739.8267,187816.85004,0.01595760422961363,SICONFI,0.371046456526852,0.15499563124000554,0.01595760422961363,56391257,33491500.020223092,3.5159942726672444,17.326802233860594,4.517341500509864,173.9921108303797,13,0.5471347007584293,0.504621616763097,-534915.8234192614,7.11275110985958,6.560081017920261,2.014943206120072,1,NA,0.15499563124000554,SICONFI
PI,Piauí,22,2021,0,0,1,5369389.88172,11455231.44584,114056.55247,12051863.39544,11355189.182379998,215963.56322,NA,NA,NA,NA,0.4687281882610857,SICONFI,11455231.44584,215963.56322,0.0188528328075316,SICONFI,0.4687281882610857,0.0099567217833403,0.0188528328075316,64028303,35112362.21659108,4.839622577039759,17.37406382633115,10.061054893257904,191.49755261096232,13,0.371046456526852,0.5471347007584293,28579.297181799393,4.823603934849076,7.11275110985958,0.1294373831834239,1,NA,0.0099567217833403,SICONFI
PI,Piauí,22,2022,1,0,0,6891399.275119999,13517450.09611,-1173141.87976,13830893.0724,14496747.61701,318765.23218,NA,NA,NA,NA,0.5098150336137124,SICONFI,13517450.09611,318765.23218,0.02358175764760049,SICONFI,0.5098150336137124,-0.0867872173685777,0.02358175764760049,72834504,36549781.92757739,4.09377102605506,17.414185777728513,5.784841959607778,202.57538338602325,13,0.4687281882610857,0.371046456526852,404586.071684339,6.093466447394114,4.823603934849076,-1.12823382579151,1,NA,-0.0867872173685777,SICONFI
PI,Piauí,22,2023,0,1,0,7236756.15734,15380829.48176,-78795.00898,17634291.33789,17358108.18454,996040.91838,NA,NA,NA,NA,0.4705049338153063,SICONFI,15380829.48176,996040.91838,0.06475859572861117,SICONFI,0.4705049338153063,-0.00512293625473465,0.06475859572861117,NA,NA,NA,NA,4.621113930566767,211.93662264757376,13,0.5098150336137124,0.4687281882610857,NA,6.627595436978261,6.093466447394114,-0.06659817131155045,1,NA,-0.00512293625473465,SICONFI
PI,Piauí,22,2024,0,0,0,10752874.94848,17181161.33579,-1733005.72217,19638662.2908,20434588.25454,1923467.54349,NA,NA,NA,NA,0.6258526265090553,SICONFI,17181161.33579,1923467.54349,0.11195212627933558,SICONFI,0.6258526265090553,-0.10086662294241912,0.11195212627933558,NA,NA,NA,NA,4.831295791859613,222.17590777895543,13,0.4705049338153063,0.5098150336137124,NA,6.116564139598982,6.627595436978261,-1.3112660982514486,1,NA,-0.10086662294241912,SICONFI
PR,Paraná,41,2002,1,0,0,NA,NA,NA,NA,NA,NA,9269301,7490807,1.24,603490.0947799999,1.24,SISTN,7490807,603490.0947799999,0.08056409606868792,STN-Servico,NA,NA,NA,88235715,148753579.48398566,NA,18.817801665858372,12.530337079575029,63.824270157497885,13,NA,NA,3382975.961208804,NA,NA,1.0692635925782086,0,0.08225104558293912,0.08225104558293912,FINBRA
PR,Paraná,41,2003,0,1,0,NA,NA,NA,NA,NA,NA,8755690,8367454,1.05,658676.5638,1.05,SISTN,8367454,658676.5638,0.07871887479751906,STN-Servico,NA,NA,NA,110039414,161716050.1340302,8.714056290282436,18.90135257833537,9.299949329235147,69.75989494189933,13,1.24,NA,5900456.9668744225,16.12,NA,0.7019173069734216,0,0.053993638997955506,0.053993638997955506,FINBRA
PR,Paraná,41,2004,0,0,0,NA,NA,NA,NA,NA,NA,9951077,9245030,1.08,650409.2972200001,1.08,SISTN,9245030,650409.2972200001,0.07035231872909012,STN-Servico,NA,NA,NA,123451530,170197148.08285806,5.244437977429417,18.95246801769323,7.600644138060453,75.06209630751793,13,1.05,1.24,3902735.511711289,13.65,16.12,1.524509675092458,0,0.11726997500711216,0.11726997500711216,FINBRA
PR,Paraná,41,2005,0,0,1,NA,NA,NA,NA,NA,NA,13490215,10453929,1.29,693481.06574,1.29,SISTN,10453929,693481.06574,0.06633688307429675,STN-Servico,NA,NA,NA,127464507,164432827.92649394,-3.3868488522250884,18.91801270390349,5.68973334585865,79.3329294312273,13,1.08,1.05,-12467068.137536746,14.04,13.65,1.206930323080862,0,0.09284079408314322,0.09284079408314322,FINBRA
PR,Paraná,41,2006,1,0,0,NA,NA,NA,NA,NA,NA,14346486,11406920,1.26,694855.29834,1.26,SISTN,11406920,694855.29834,0.06091524253172635,STN-Servico,NA,NA,NA,137648311,170439520.95068985,3.652976780817197,18.953891075929572,3.141774968304434,81.82539154972024,13,1.29,1.08,-17324384.37951563,16.77,14.04,0.7437698495816558,0,0.05721306535243506,0.05721306535243506,FINBRA
PR,Paraná,41,2007,0,1,0,NA,NA,NA,NA,NA,NA,14506000,12469291,1.16,720384.2075,1.16,SISTN,12469291,720384.2075,0.05777266786860616,STN-Servico,NA,NA,NA,165208891,197378456.69776005,15.80556880048023,19.10063354373826,4.457330433237816,85.47261962938191,13,1.26,1.29,-1515174.6749336803,16.38,16.77,1.2342619545321365,0,0.0949432272717028,0.0949432272717028,FINBRA
PR,Paraná,41,2008,0,0,0,NA,NA,NA,NA,NA,NA,17192100,14482743,1.19,732584.9709099999,1.19,SISTN,14482743,732584.9709099999,0.05058330254910965,STN-Servico,NA,NA,NA,185683859,209920414.3865725,6.354268798452312,19.16223903773945,5.902313417525495,90.51748152607746,13,1.16,1.26,-202606.9641503156,15.079999999999998,16.38,1.4109525419977405,0,0.10853481092290311,0.10853481092290311,FINBRA
PR,Paraná,41,2009,0,0,1,NA,NA,NA,NA,NA,NA,16937485,15092440,1.12,742615.96074,1.12,SISTN,15092440,742615.96074,0.04920449978532298,STN-Servico,NA,NA,NA,196675612,211984838.22045103,0.98343166857362,19.172025312250703,4.312028329689999,94.42062097280385,13,1.19,1.16,-9286032.45631985,15.47,15.079999999999998,1.036279668087461,0,0.0797138206221124,0.0797138206221124,FINBRA
PR,Paraná,41,2010,1,0,0,NA,NA,NA,NA,NA,NA,15130153,16968377,0.89,734428.2969099999,0.89,SISTN,16968377,734428.2969099999,0.04328217701139007,STN-Servico,NA,NA,NA,225205255,231090460.38199687,9.012730496167464,19.258319795214742,5.909068347266233,100,13,1.12,1.19,-1063488.3116776473,14.560000000000002,15.47,1.0689126883625895,0,0.08222405295096842,0.08222405295096842,FINBRA
PR,Paraná,41,2011,0,1,0,NA,NA,NA,NA,NA,NA,14950807,19713389,0.76,687853.47109,0.76,SISTN,19713389,687853.47109,0.03489270521116384,STN-Servico,NA,NA,NA,257122269,247421743.6104863,7.067052097907256,19.326604902542854,6.503109040628852,106.50310904062886,13,0.89,1.12,4925579.190779221,11.57,14.560000000000002,1.3177436434942735,0,0.10136489565340566,0.10136489565340566,FINBRA
PR,Paraná,41,2012,0,0,0,NA,NA,NA,NA,NA,NA,13067786,21849073,0.6,687485.7125499999,0.6,SISTN,21849073,687485.7125499999,0.0314652119359938,STN-Servico,NA,NA,NA,285620202,260754320.93482396,5.388603737805275,19.37908922288647,5.838568997639149,112.7213665465968,13,0.76,0.89,8743528.944798816,9.88,11.57,0.3814352742736506,0,0.02934117494412697,0.02934117494412697,FINBRA
PR,Paraná,41,2013,0,0,1,NA,NA,NA,NA,NA,NA,15215768,25397666,0.6,695346.49854,0.6,SISTN,25397666,695346.49854,0.02737836219044694,STN-Servico,NA,NA,NA,333481152,286663312.4170696,9.936169567338316,19.473818957604575,5.910818080013791,119.38412146047168,13,0.6,0.76,26202951.085376553,7.8,9.88,0.5698385485134823,0,0.04383373450103709,0.04383373450103709,FINBRA
PR,Paraná,41,2014,1,0,0,NA,NA,NA,NA,NA,NA,16476233,28336699,0.58,730460.87999,0.58,SISTN,28336699,730460.87999,0.02577791012248815,STN-Servico,NA,NA,NA,348084191,281405534.74701005,-1.83412995047304,19.455307371061693,6.407616596391952,127.0337982406296,13,0.6,0.6,13710697.085786832,7.8,7.8,0.1019962938177769,0,0.007845868755213608,0.007845868755213608,FINBRA
PR,Paraná,41,2015,0,1,0,16059066.97612,31876371.51227,1863591.78941,NA,40284519.87194,816707.30619,NA,NA,NA,NA,0.5037921888298507,SICONFI,31876371.51227,816707.30619,0.0256210875781652,SICONFI,0.5037921888298507,0.05846310922473273,0.0256210875781652,376962822,279511863.35982585,-0.6729332416601785,19.448555294595433,10.673497995621716,140.59274814960534,13,0.58,0.6,5685647.653843975,7.539999999999999,7.8,0.7600204199215255,1,NA,0.05846310922473273,SICONFI
PR,Paraná,41,2016,0,0,0,13251931.44463,34135477.82198,-481009.99532,NA,48858119.14325,355047.92238,NA,NA,NA,NA,0.38821578868004064,SICONFI,34135477.82198,355047.92238,0.01040114113039844,SICONFI,0.38821578868004064,-0.01409120440113702,0.01040114113039844,401814164,273992977.84570295,-1.9744727281998165,19.42861303572358,6.288055054224495,149.4332975554997,13,0.5037921888298507,0.58,-5110619.318490092,6.549298454788058,7.539999999999999,-0.18318565721478128,1,NA,-0.01409120440113702,SICONFI
PR,Paraná,41,2017,0,0,1,10742977.16438,36615275.85439,-2821972.95138,NA,51473567.48291001,468035.32754,NA,NA,NA,NA,0.293401508351383,SICONFI,36615275.85439,468035.32754,0.01278251540152973,SICONFI,0.293401508351383,-0.07707091877724194,0.01278251540152973,421497870,277839880.7047297,1.4040151281516031,19.442555537033204,2.9473499083459087,153.83761971404,13,0.38821578868004064,0.5037921888298507,-5993059.505889456,5.046805252840528,6.549298454788058,-1.0019219441041451,1,NA,-0.07707091877724194,SICONFI
PR,Paraná,41,2018,1,0,0,14496730.26582,37595971.64096,25690.08305,47547509.127129994,45304465.445190005,692059.28422,NA,NA,NA,NA,0.3855926481768628,SICONFI,37595971.64096,692059.28422,0.01840780418788316,SICONFI,0.3855926481768628,6.833200986355466e-4,0.01840780418788316,440029403,279801539.737578,0.7060394022170735,19.449591123174,3.7454821218273926,159.59958025707417,13,0.293401508351383,0.38821578868004064,-8467557.089259699,3.814219608567979,5.046805252840528,0.008883161282262107,1,NA,6.833200986355466e-4,SICONFI
PR,Paraná,41,2019,0,1,0,17020942.62237,38935917.23207,1116610.14521,48847929.47678,46410060.4078,708396.40999,NA,NA,NA,NA,0.437152732807602,SICONFI,38935917.23207,708396.40999,0.01819390579057738,SICONFI,0.437152732807602,0.02867815180915506,0.01819390579057738,466377036,285883081.1814461,2.1735196488096076,19.47109347814186,4.306039984113186,166.4720019974206,13,0.3855926481768628,0.293401508351383,-6723907.217921319,5.012704426299216,3.814219608567979,0.3728159735190158,1,NA,0.02867815180915506,SICONFI
PR,Paraná,41,2020,0,0,0,14924881.202629998,40251112.10876,20236.02354,43126082.233059995,39242631.4033,357515.66224000003,NA,NA,NA,NA,0.3707942568717707,SICONFI,40251112.10876,357515.66224000003,0.00888213128804937,SICONFI,0.3707942568717707,5.027444579747639e-4,0.00888213128804937,487930594,289788317.6964554,1.366025753909783,19.48466127543189,4.517341500509864,173.9921108303797,13,0.437152732807602,0.3855926481768628,-7168543.047378922,5.682985526498825,5.012704426299216,0.00653567795367193,1,NA,5.027444579747639e-4,SICONFI
