uf,nome,id_ente,year,eleicao_estadual,pre_eleicao,pos_eleicao,dcl,rcl_rgf,resultado_primario,receitas_primarias,despesas_primarias,encargos_divida,dcl_sobre_rcl,primario_sobre_rcl,encargos_sobre_rcl,dcl_hist,rcl_hist,dcl_sobre_rcl_hist,dcl_sobre_rcl_ext,fonte_dcl_rcl,pib_nominal_mil,pib_real_mil,crescimento_pib_pct,ln_pib_real,ipca_aa,deflator_2010,teto,d_lag1,d_lag2,yvar,d_lag1_teto,d_lag2_teto,primario_teto
PE,Pernambuco,26,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5495023,4383769,1.25,1.25,SISTN,36056032,60785633.368405655,NA,17.922864025731936,12.530337079575029,63.824270157497885,12,NA,NA,7360663.545817357,NA,NA,NA
PE,Pernambuco,26,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5429048,4629449,1.17,1.17,SISTN,38815845,57044516.21320653,-6.154607508200504,17.8593425071844,9.299949329235147,69.75989494189933,12,1.25,NA,-1442723.4678806562,15,NA,NA
PE,Pernambuco,26,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5495263,5295561,1.04,1.04,SISTN,44982684,62015630.992280215,8.714448134670683,17.942897024012993,7.600644138060453,75.06209630751793,12,1.17,1.25,-1607485.1827640291,14.04,15,NA
PE,Pernambuco,26,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5230444,6281379,0.83,0.83,SISTN,50240325,64811443.6726777,4.508238706376333,17.98699274561758,5.68973334585865,79.3329294312273,12,1.04,1.17,-4080335.032561142,12.48,14.04,NA
PE,Pernambuco,26,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4920433,7388664,0.67,0.67,SISTN,55485293,68703253.1676227,6.004818399972867,18.045307109311953,3.141774968304434,81.82539154972024,12,0.83,1.04,-5633078.65300001,9.959999999999999,12.48,NA
PE,Pernambuco,26,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4404193,8301076,0.53,0.53,SISTN,62459325,74621438.95684053,8.614127448635656,18.12793840936713,4.457330433237816,85.47261962938191,12,0.67,0.83,-5337637.762981432,8.040000000000001,9.959999999999999,NA
PE,Pernambuco,26,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4249424,10010231,0.42,0.42,SISTN,70413939,79604782.73704359,6.678166288223575,18.192584733645827,5.902313417525495,90.51748152607746,12,0.53,0.67,-6101201.077889128,6.36,8.040000000000001,NA
PE,Pernambuco,26,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4589102,10631854,0.43,0.43,SISTN,79760958,85969549.5847151,7.99545784666742,18.26950371692223,4.312028329689999,94.42062097280385,12,0.42,0.53,-5500097.555706173,5.04,6.36,NA
PE,Pernambuco,26,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4760385,12441687,0.38,0.38,SISTN,97189760,99729583.94250518,16.005707165222294,18.417972920530435,5.909068347266233,100,12,0.43,0.42,2647935.222530109,5.16,5.04,NA
PE,Pernambuco,26,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5676720,14549104,0.39,0.39,SISTN,110161559,106005462.35312454,6.292895410290145,18.47900118238188,6.503109040628852,106.50310904062886,12,0.38,0.43,3686892.751400126,4.5600000000000005,5.16,NA
PE,Pernambuco,26,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7143209,15612666,0.46,0.46,SISTN,127989043,116846412.6867433,10.226784632574384,18.57637091832164,5.838568997639149,112.7213665465968,12,0.39,0.38,9862942.500718357,4.68,4.5600000000000005,NA
PE,Pernambuco,26,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9061039,17173973,0.53,0.53,SISTN,141150252,121333990.0745698,3.8405778017827297,18.614057549620753,5.910818080013791,119.38412146047168,12,0.46,0.39,10417710.273823468,5.5200000000000005,4.68,NA
PE,Pernambuco,26,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10702243,18475020,0.58,0.58,SISTN,155142648,125423678.95848262,3.3706044624423503,18.64720799575756,6.407616596391952,127.0337982406296,12,0.53,0.46,11368121.75971726,6.36,5.5200000000000005,NA
PE,Pernambuco,26,2015,0,1,0,12215360.98153,19648437.02339,319444.9131,NA,26770780.0153,633047.57904,0.621696319508189,0.01625803175691403,0.03221872448614635,NA,NA,NA,0.621696319508189,SICONFI,156963668,116386032.68540116,-7.205693811670977,18.572423091950068,10.673497995621716,140.59274814960534,12,0.58,0.53,-58005.55029606912,6.959999999999999,6.36,0.19509638108296837
PE,Pernambuco,26,2016,0,0,0,12654082.89284,20853041.08871,777413.14891,NA,28763739.10163,519535.96611,0.6068219421334675,0.03728056476764425,0.02491415827072248,NA,NA,NA,0.6068219421334675,SICONFI,167345031,114110868.85272534,-1.9548426732834412,18.552681067550004,6.288055054224495,149.4332975554997,12,0.621696319508189,0.58,-4127271.1320287315,7.4603558340982685,6.959999999999999,0.447366777211731
PE,Pernambuco,26,2017,0,0,1,13176450.95983,21512144.30043,-292214.94519,NA,31952749.87872,525310.4421399999,0.6125122059341439,-0.01358372001921533,0.02441925057789332,NA,NA,NA,0.6125122059341439,SICONFI,181609501,119712021.5404303,4.908518131549733,18.600599596065425,2.9473499083459087,153.83761971404,12,0.6068219421334675,0.621696319508189,118322.0767851366,7.28186330560161,7.4603558340982685,-0.16300464023058395
PE,Pernambuco,26,2018,1,0,0,14133950.27971,23131949.69205,852945.23099,29017574.22855,28405813.22525,625777.5350800001,0.611014223525117,0.03687303674549926,0.02705252014684554,NA,NA,NA,0.611014223525117,SICONFI,186351975,118495648.66041152,-1.0160824822492698,18.590386797699953,3.7454821218273926,159.59958025707417,12,0.6125122059341439,0.6068219421334675,-2129632.318348004,7.350146471209727,7.28186330560161,0.4424764409459911
PE,Pernambuco,26,2019,0,1,0,13257592.92129,25340299.46522,1015527.14585,31643292.20312,30025938.34524,787933.01107,0.5231821723135623,0.04007557792455565,0.03109406864553639,NA,NA,NA,0.5231821723135623,SICONFI,197853378,121281557.53534427,2.3510642849989383,18.613625322250677,4.306039984113186,166.4720019974206,12,0.611014223525117,0.6125122059341439,-167074.52190971962,7.332170682301404,7.350146471209727,0.48090693509466775
PE,Pernambuco,26,2020,0,0,0,13081473.27429,27238978.59844,2056032.55986,33581638.70974,31485111.50573,582248.077,0.4802483039888723,0.07548126492443996,0.02137554735746757,NA,NA,NA,0.4802483039888723,SICONFI,193307317,114807726.5100647,-5.337852808653909,18.55876934367956,4.517341500509864,173.9921108303797,12,0.5231821723135623,0.611014223525117,-7350477.393037228,6.278186067762748,7.332170682301404,0.9057751790932795
PE,Pernambuco,26,2021,0,0,1,11325610.7071,31342387.71605,3220526.66788,38712973.87246,35700601.09174,697336.43772,0.3613512413191262,0.10275307347534383,0.02224898894231034,NA,NA,NA,0.3613512413191262,SICONFI,220813522,121091517.39950386,5.473317067112449,18.612057159823095,10.061054893257904,191.49755261096232,12,0.4802483039888723,0.5231821723135623,-1755259.5755537644,5.762979647866468,6.278186067762748,1.233036881704126
PE,Pernambuco,26,2022,1,0,0,12970167.7517,36722105.24887,-566712.94204,44120600.55192,44516159.21222,1034225.8152,0.35319782631740904,-0.01543247420591276,0.02816357635791659,NA,NA,NA,0.35319782631740904,SICONFI,245828017,123361318.05110922,1.8744505811392864,18.630628152312916,5.784841959607778,202.57538338602325,12,0.3613512413191262,0.4802483039888723,-172308.9068357261,4.336214895829515,5.762979647866468,-0.18518969047095313
PE,Pernambuco,26,2023,0,1,0,12069013.82515,37830131.98544,1470780.31825,48052424.69298001,46830379.03792,1363844.8973599998,0.31903176625963403,0.03887854049296131,0.03605181440775608,NA,NA,NA,0.31903176625963403,SICONFI,NA,NA,NA,NA,4.621113930566767,211.93662264757376,12,0.35319782631740904,0.3613512413191262,NA,4.238373915808909,4.336214895829515,0.4665424859155357
PE,Pernambuco,26,2024,0,0,0,13166810.52722,43811252.90717,1305075.78332,47412186.00146,46152693.61414,1528654.6525,0.30053490036266833,0.02978859760265874,0.03489182689522732,NA,NA,NA,0.30053490036266833,SICONFI,NA,NA,NA,NA,4.831295791859613,222.17590777895543,12,0.31903176625963403,0.35319782631740904,NA,3.8283811951156084,4.238373915808909,0.35746317123190485
PI,Piauí,22,2002,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2602589,1586525,1.64,1.64,SISTN,7122635,12007807.174316185,NA,16.301067594064918,12.530337079575029,63.824270157497885,13,NA,NA,1190174.7785689172,NA,NA,NA
PI,Piauí,22,2003,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2561526,1689464,1.52,1.52,SISTN,8414901,12366701.18934749,2.988838926385773,16.3305180304971,9.299949329235147,69.75989494189933,13,1.64,NA,188483.2495167342,21.32,NA,NA
PI,Piauí,22,2004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2751157,1940461,1.42,1.42,SISTN,9406461,12968270.50869786,4.864428355951156,16.378016201888435,7.600644138060453,75.06209630751793,13,1.52,1.64,-582434.7230020758,19.76,21.32,NA
PI,Piauí,22,2005,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2580295,2357829,1.09,1.09,SISTN,10711834,13818569.563832914,6.556765256899566,16.44152386615903,5.68973334585865,79.3329294312273,13,1.42,1.52,-1130311.2878027463,18.46,19.76,NA
PI,Piauí,22,2006,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2262084,2671043,0.85,0.85,SISTN,13360478,16543272.150954548,19.717689117786463,16.621490060578452,3.141774968304434,81.82539154972024,13,1.09,1.42,162565.11826578388,14.170000000000002,18.46,NA
PI,Piauí,22,2007,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2380281,3054199,0.78,0.78,SISTN,13736085,16410782.99090605,-0.8008642960084078,16.613449176181856,4.457330433237816,85.47261962938191,13,0.85,1.09,-1432059.904126008,11.049999999999999,14.170000000000002,NA
PI,Piauí,22,2008,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2308190,3831028,0.6,0.6,SISTN,16203340,18318295.761219207,11.623532962261418,16.723410886748738,5.902313417525495,90.51748152607746,13,0.78,0.85,-1015277.4488018013,10.14,11.049999999999999,NA
PI,Piauí,22,2009,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2434575,4043265,0.6,0.6,SISTN,18946449,20421240.260927856,11.480022634860454,16.832086106414025,4.312028329689999,94.42062097280385,13,0.6,0.78,-415621.88904196373,7.8,10.14,NA
PI,Piauí,22,2010,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2443126,4524858,0.54,0.54,SISTN,22269149,22851100.409381147,11.89869037044906,16.944509832104718,5.909068347266233,100,13,0.6,0.6,524579.2966764667,7.8,7.8,NA
PI,Piauí,22,2011,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2867500,5050101,0.57,0.57,SISTN,25941362,24962664.81558939,9.240537078649291,17.032891859211777,6.503109040628852,106.50310904062886,13,0.54,0.6,1190459.5384280314,7.0200000000000005,7.8,NA
PI,Piauí,22,2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2815560,5575468,0.5,0.5,SISTN,28637685,26144509.572612077,4.73444948988222,17.079149767448403,5.838568997639149,112.7213665465968,13,0.57,0.54,995693.9573696873,7.409999999999999,7.0200000000000005,NA
PI,Piauí,22,2013,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3390108,5785044,0.59,0.59,SISTN,31283593,26891649.917556513,2.857733257031936,17.10732638439755,5.910818080013791,119.38412146047168,13,0.5,0.57,448492.2233219302,6.5,7.409999999999999,NA
PI,Piauí,22,2014,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3776119,6201507,0.61,0.61,SISTN,37723497,30497221.99481398,13.407775604365302,17.233146155292165,6.407616596391952,127.0337982406296,13,0.59,0.5,2845227.973815523,7.67,6.5,NA
PI,Piauí,22,2015,0,1,0,3762714.19903,6600087.43636,3798.08785,NA,7370491.970609999,136062.79445,0.5701006593187145,5.754602324018112e-4,0.02061530180652268,NA,NA,NA,0.5701006593187145,SICONFI,39149686,29028861.85368192,-4.814734080965644,17.183801129365275,10.673497995621716,140.59274814960534,13,0.61,0.59,252289.82905417978,7.93,7.67,0.007480983021223546
PI,Piauí,22,2016,0,0,0,3423691.34648,7578979.58552,-356288.55633,NA,8898901.66929,155926.03001,0.4517351323944881,-0.04701009579319967,0.02057348594894015,NA,NA,NA,0.4517351323944881,SICONFI,41416937,28241786.673000097,-2.711353909254266,17.156313236045523,6.288055054224495,149.4332975554997,13,0.5701006593187145,0.61,-1604804.74095421,7.411308571143288,7.93,-0.6111312453115957
PI,Piauí,22,2017,0,0,1,3288148.47662,8005700.61563,-49044.7275,NA,9055194.02706,159591.24349000002,0.4107258857769868,-0.00612622553037358,0.01993470042814499,NA,NA,NA,0.4107258857769868,SICONFI,45365541,29903725.253808573,5.884679323059028,17.21349362102855,2.9473499083459087,153.83761971404,13,0.4517351323944881,0.5701006593187145,-990549.5422920203,5.872556721128345,7.411308571143288,-0.07964093189485653
PI,Piauí,22,2018,1,0,0,4356652.69542,8633503.89816,-139492.39063,9103127.97754,9932337.82098,143394.64896000002,0.504621616763097,-0.01615710055563061,0.01660909066023132,NA,NA,NA,0.504621616763097,SICONFI,50378418,32034129.60552391,7.124210557826771,17.282312442576075,3.7454821218273926,159.59958025707417,13,0.4107258857769868,0.4517351323944881,98332.87474443196,5.339436515100829,5.872556721128345,-0.21004230722319794
PI,Piauí,22,2019,0,1,0,5181842.28941,9470871.21732,-993644.06394,9964255.7188,11368696.21273,384373.41683,0.5471347007584293,-0.10491580353482774,0.04058480027973258,NA,NA,NA,0.5471347007584293,SICONFI,52780785,32353937.43309319,0.9983346871211164,17.292246285046986,4.306039984113186,166.4720019974206,13,0.504621616763097,0.4107258857769868,-623488.8491877391,6.560081017920261,5.339436515100829,-1.3639054459527606
PI,Piauí,22,2020,0,0,0,4367120.25694,11769739.8267,1824258.25397,12361717.13716,10234932.71522,187816.85004,0.371046456526852,0.15499563124000554,0.01595760422961363,NA,NA,NA,0.371046456526852,SICONFI,56391257,33491500.020223092,3.5159942726672444,17.326802233860594,4.517341500509864,173.9921108303797,13,0.5471347007584293,0.504621616763097,-534915.8234192614,7.11275110985958,6.560081017920261,2.014943206120072
